ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
68048,36540,1,1,1,1
68050,36540,1,1,1,1
68055,99999,1,1,1,1
68056,36540,0,0,1,1
68057,23340,1,1,1,1
68058,36540,1,0,1,1
68059,36540,1,1,1,1
68061,99999,1,1,1,1
68062,99999,1,1,0,1
68063,23340,1,0,0,1
68064,36540,1,1,1,1
68065,30700,0.24005891,0,0,0.231205674
68065,36540,0.75994109,1,1,0.768794326
68066,36540,1,1,1,1
68067,99999,1,1,1,1
68068,36540,1,1,0,1
68069,36540,1,1,1,1
68070,36540,1,1,1,1
68071,99999,1,1,1,1
68072,23340,1,0,1,1
68073,36540,1,1,1,1
68102,36540,1,1,1,1
68103,36540,1,1,1,1
68104,36540,1,1,1,1
68105,36540,1,1,1,1
68106,36540,1,1,1,1
68107,36540,1,1,1,1
68108,36540,1,1,1,1
68109,36540,1,1,1,1
68110,36540,1,1,1,1
68111,36540,1,1,1,1
68112,36540,1,1,1,1
68113,36540,1,1,1,1
68114,36540,1,1,1,1
68116,36540,1,1,1,1
68117,36540,1,1,1,1
68118,36540,1,1,1,1
68122,36540,1,1,1,1
68123,36540,1,1,1,1
68124,36540,1,1,1,1
68127,36540,1,1,1,1
68128,36540,1,1,1,1
68130,36540,1,1,1,1
68131,36540,1,1,1,1
68132,36540,1,1,1,1
68133,36540,1,1,1,1
68134,36540,1,1,1,1
68135,36540,1,1,1,1
68136,36540,1,1,1,1
68137,36540,1,1,1,1
68138,36540,1,1,1,1
68139,36540,1,1,1,1
68142,36540,1,1,1,1
68144,36540,1,1,1,1
68145,36540,1,1,1,1
68147,36540,1,1,1,1
68152,36540,1,1,1,1
68154,36540,1,1,1,1
68157,36540,1,1,1,1
68164,36540,1,1,1,1
68175,36540,0,1,1,1
68178,36540,0,1,1,1
68179,36540,0,1,1,1
68180,36540,0,1,0,1
68182,36540,0,1,1,1
68183,36540,0,1,1,1
68197,36540,0,1,1,1
68198,36540,0,1,1,1
68301,13100,0.724522293,0.818181818,0.980769231,0.745296671
68301,30700,0.195859873,0.181818182,0,0.18089725
68301,99999,0.079617834,0,0.019230769,0.073806078
68303,99999,1,0,1,1
68304,36540,1,1,1,1
68305,99999,1,1,1,1
68307,36540,0.780821918,0.857142857,1,0.786026201
68307,99999,0.219178082,0.142857143,0,0.213973799
68309,13100,1,1,1,1
68310,13100,0.999857934,1,1,0.999878479
68310,99999,0.000142066,0,0,0.000121521
68313,30700,1,1,1,1
68314,30700,0.966666667,1,1,0.967213115
68314,99999,0.033333333,0,0,0.032786885
68315,99999,1,1,0,1
68316,99999,1,0,1,1
68317,30700,0.979562044,1,1,0.979971388
68317,99999,0.020437956,0,0,0.020028612
68318,13100,1,1,1,1
68319,24260,0.024509804,0,0,0.023809524
68319,99999,0.975490196,1,1,0.976190476
68320,99999,1,1,1,1
68321,99999,1,1,0,1
68322,99999,1,1,1,1
68323,99999,1,1,1,1
68324,99999,1,1,1,1
68325,99999,1,1,1,1
68326,99999,1,1,1,1
68327,99999,1,1,1,1
68328,13100,1,1,1,1
68329,99999,1,1,1,1
68330,30700,1,0,1,1
68331,13100,0.997455471,1,1,0.997481108
68331,30700,0.002544529,0,0,0.002518892
68332,13100,0.038961039,0,0,0.038461538
68332,99999,0.961038961,0,1,0.961538462
68333,30700,0.056659813,0.024767802,0,0.052469768
68333,99999,0.943340187,0.975232198,1,0.947530232
68335,99999,1,1,1,1
68336,30700,1,1,1,1
68337,99999,1,1,1,1
68338,99999,1,1,1,1
68339,30700,1,1,1,1
68340,99999,1,1,1,1
68341,13100,0.249003984,0.166666667,0,0.246575342
68341,99999,0.750996016,0.833333333,1,0.753424658
68342,13100,0.112,0,0,0.109803922
68342,99999,0.888,1,1,0.890196078
68343,30700,0.026128266,0,0,0.026004728
68343,99999,0.973871734,1,1,0.973995272
68344,99999,1,1,1,1
68345,99999,1,1,0,1
68346,99999,1,1,0,1
68347,30700,0.007033998,0,0,0.006872852
68347,36540,0.791324736,0.857142857,1,0.793814433
68347,99999,0.201641266,0.142857143,0,0.199312715
68348,99999,1,1,1,1
68349,36540,1,1,1,1
68350,99999,1,1,1,1
68351,99999,1,1,1,1
68352,99999,1,1,1,1
68354,99999,1,1,1,1
68355,99999,1,1,1,1
68357,13100,1,0,1,1
68358,13100,0.192307692,0,0,0.168918919
68358,30700,0.807692308,1,1,0.831081081
68359,30700,0.059405941,0,0,0.053164557
68359,99999,0.940594059,1,1,0.946835443
68360,30700,1,1,1,1
68361,99999,1,1,1,1
68362,99999,0,0,1,1
68364,30700,1,0,1,1
68365,99999,1,1,1,1
68366,30700,0.118421053,0,0,0.113065327
68366,36540,0.881578947,1,1,0.886934673
68367,30700,0.227941176,0,0,0.218309859
68367,99999,0.772058824,1,1,0.781690141
68368,13100,0.004716981,0,0,0.004651163
68368,30700,0.995283019,1,1,0.995348837
68370,99999,1,1,1,1
68371,24260,0.122699387,0.043478261,0,0.08249497
68371,99999,0.877300613,0.956521739,1,0.91750503
68372,30700,1,1,1,1
68375,99999,1,1,1,1
68376,99999,1,1,1,1
68377,99999,1,1,1,1
68378,99999,1,1,1,1
68379,99999,1,1,1,1
68380,99999,1,1,0,1
68381,13100,0.963963964,1,1,0.964912281
68381,99999,0.036036036,0,0,0.035087719
68382,99999,1,0,1,1
68401,99999,1,1,1,1
68402,30700,1,1,1,1
68403,36540,1,0,1,1
68404,30700,1,1,1,1
68405,30700,1,1,1,1
68406,99999,1,1,1,1
68407,36540,1,1,0,1
68409,36540,1,1,1,1
68410,99999,1,1,1,1
68413,36540,0.928,1,1,0.933085502
68413,99999,0.072,0,0,0.066914498
68414,99999,1,1,1,1
68415,13100,1,1,1,1
68416,99999,1,1,1,1
68417,99999,1,1,1,1
68418,99999,1,1,1,1
68419,30700,1,1,1,1
68420,99999,1,1,1,1
68421,99999,1,1,1,1
68422,13100,1,1,1,1
68423,30700,1,1,1,1
68424,13100,0.009478673,0,0,0.009090909
68424,99999,0.990521327,1,1,0.990909091
68428,30700,1,1,1,1
68429,99999,1,1,1,1
68430,30700,1,1,1,1
68431,99999,1,1,1,1
68433,99999,1,1,1,1
68434,30700,1,1,1,1
68436,99999,1,1,1,1
68437,99999,1,1,1,1
68438,30700,1,0,1,1
68439,30700,1,1,1,1
68440,99999,1,1,0,1
68441,99999,1,1,1,1
68442,99999,1,1,1,1
68443,99999,1,1,1,1
68444,99999,1,1,1,1
68445,99999,1,0,1,1
68446,99999,1,1,1,1
68447,99999,1,1,1,1
68448,99999,1,0,1,1
68450,99999,1,1,1,1
68452,99999,1,0,1,1
68453,99999,1,1,1,1
68454,36540,0.003215434,0,0,0.003164557
68454,99999,0.996784566,1,1,0.996835443
68455,36540,0.948717949,0.8,1,0.948484848
68455,99999,0.051282051,0.2,0,0.051515152
68456,30700,1,1,1,1
68457,99999,1,1,1,1
68458,13100,1,1,1,1
68460,30700,0.021680217,0,0,0.013722127
68460,99999,0.978319783,1,1,0.986277873
68461,30700,0.978494624,1,1,0.981220657
68461,99999,0.021505376,0,0,0.018779343
68462,30700,0.994204765,1,1,0.994591346
68462,36540,0.005795235,0,0,0.005408654
68463,36540,1,1,1,1
68464,99999,1,1,1,1
68465,13100,0.023280423,0,0,0.022540984
68465,30700,0.014814815,0,0,0.014344262
68465,99999,0.961904762,1,1,0.963114754
68466,13100,1,1,1,1
68467,99999,1,1,1,1
68501,30700,1,1,1,1
68502,30700,1,1,1,1
68503,30700,1,1,1,1
68504,30700,1,1,1,1
68505,30700,1,1,1,1
68506,30700,1,1,1,1
68507,30700,1,1,1,1
68508,30700,1,1,1,1
68510,30700,1,1,1,1
68512,30700,1,1,1,1
68514,30700,1,1,1,1
68516,30700,1,1,1,1
68517,30700,1,1,1,1
68520,30700,1,1,1,1
68521,30700,1,1,1,1
68522,30700,1,1,1,1
68523,30700,1,1,1,1
68524,30700,1,1,1,1
68526,30700,1,1,1,1
68527,30700,1,1,1,1
68528,30700,1,1,1,1
68529,30700,1,1,1,1
68531,30700,1,1,1,1
68532,30700,1,0,1,1
68542,30700,1,1,1,1
68583,30700,0,1,0,1
68588,30700,0,1,1,1
68601,18100,0.97668006,0.98657188,1,0.978376511
68601,99999,0.02331994,0.01342812,0,0.021623489
68602,18100,1,1,1,1
68620,99999,1,1,1,1
68621,23340,1,1,0,1
68622,99999,1,0,1,1
68623,99999,1,1,1,1
68624,99999,1,1,1,1
68626,99999,1,1,1,1
68627,99999,1,1,1,1
68628,24260,1,1,1,1
68629,35740,0.089260809,0.076923077,0,0.088195387
68629,99999,0.910739191,0.923076923,1,0.911804613
68631,18100,0.90625,0,1,0.906976744
68631,35740,0.09375,0,0,0.093023256
68632,99999,1,1,1,1
68633,23340,0.782287823,0.906976744,0.941176471,0.795681063
68633,99999,0.217712177,0.093023256,0.058823529,0.204318937
68634,18100,0,0,1,1
68635,99999,1,0,1,1
68636,99999,1,1,1,1
68637,99999,1,1,1,1
68638,99999,1,1,1,1
68640,18100,0.007331378,0,0,0.007173601
68640,24260,0,0.083333333,0,0.00143472
68640,99999,0.992668622,0.916666667,1,0.991391679
68641,35740,0.138317757,0.054054054,0,0.131260794
68641,99999,0.861682243,0.945945946,1,0.868739206
68642,18100,0.965474723,0.923076923,1,0.964848485
68642,35740,0.034525277,0.076923077,0,0.035151515
68643,18100,0.16194332,0.285714286,0,0.162055336
68643,35740,0.072874494,0.142857143,0,0.07312253
68643,99999,0.765182186,0.571428571,1,0.764822134
68644,18100,0.894308943,1,0,0.894594595
68644,35740,0.105691057,0,0,0.105405405
68647,18100,1,1,1,1
68648,36540,1,0,1,1
68649,23340,1,1,1,1
68651,99999,1,1,1,1
68652,99999,1,1,1,1
68653,18100,1,1,1,1
68654,24260,0.036553525,0.1,0,0.035714286
68654,99999,0.963446475,0.9,1,0.964285714
68655,99999,1,1,0,1
68658,99999,1,1,1,1
68659,99999,1,1,1,1
68660,99999,1,1,1,1
68661,99999,1,1,1,1
68662,99999,1,1,1,1
68663,24260,0.985163205,1,1,0.985673352
68663,99999,0.014836795,0,0,0.014326648
68664,23340,1,0,1,1
68665,99999,1,1,1,1
68666,99999,1,1,1,1
68667,99999,1,1,1,1
68669,30700,0.016736402,0,0,0.015810277
68669,99999,0.983263598,1,1,0.984189723
68701,35740,1,1,1,1
68702,35740,1,1,1,1
68710,43580,1,0,1,1
68711,99999,1,1,0,1
68713,99999,1,1,1,1
68714,99999,1,1,1,1
68715,35740,1,1,1,1
68716,99999,1,1,1,1
68717,99999,1,1,1,1
68718,99999,1,1,1,1
68719,99999,1,1,1,1
68720,99999,1,1,1,1
68722,99999,1,1,1,1
68723,99999,1,1,1,1
68724,99999,1,1,1,1
68725,99999,1,1,0,1
68726,99999,1,1,1,1
68727,99999,1,1,1,1
68728,43580,1,1,1,1
68729,99999,1,1,1,1
68730,99999,1,1,1,1
68731,43580,1,1,1,1
68732,43580,1,0,1,1
68733,43580,0.911637931,0.857142857,1,0.911949686
68733,99999,0.088362069,0.142857143,0,0.088050314
68734,99999,1,1,0,1
68735,99999,1,1,1,1
68736,99999,1,1,1,1
68738,35740,0,0,1,1
68739,43580,0.001416431,0,0,0.001324503
68739,99999,0.998583569,1,1,0.998675497
68740,99999,1,1,1,1
68741,43580,1,0,1,1
68742,99999,1,1,0,1
68743,43580,1,1,1,1
68745,43580,0.015523933,0.023255814,0,0.015116279
68745,99999,0.984476067,0.976744186,1,0.984883721
68746,99999,1,1,1,1
68747,35740,1,0,0,1
68748,35740,1,1,1,1
68749,99999,1,1,1,1
68751,43580,1,0,1,1
68752,35740,1,1,0,1
68753,99999,1,0,1,1
68755,99999,1,1,1,1
68756,99999,1,1,1,1
68757,43580,0.824742268,0.722222222,1,0.816901408
68757,99999,0.175257732,0.277777778,0,0.183098592
68758,18100,0.262786596,0.166666667,0,0.250414594
68758,35740,0.737213404,0.833333333,1,0.749585406
68759,99999,1,1,1,1
68760,99999,1,1,1,1
68761,99999,1,1,0,1
68763,99999,1,1,1,1
68764,99999,1,0,1,1
68765,35740,1,1,1,1
68766,99999,1,1,1,1
68767,35740,0.999284692,1,1,0.999362651
68767,99999,0.000715308,0,0,0.000637349
68768,35740,0.980997625,0.833333333,1,0.979310345
68768,99999,0.019002375,0.166666667,0,0.020689655
68769,35740,0.898641588,0.782608696,1,0.896236012
68769,99999,0.101358412,0.217391304,0,0.103763988
68770,43580,1,1,1,1
68771,35740,0.138639281,0.035087719,0,0.129564193
68771,99999,0.861360719,0.964912281,1,0.870435807
68773,99999,1,1,0,1
68774,99999,1,1,1,1
68776,43580,1,1,1,1
68777,99999,1,1,1,1
68778,99999,1,1,1,1
68779,35740,1,1,1,1
68780,99999,1,1,1,1
68781,35740,0.71043771,0.526315789,1,0.707592892
68781,99999,0.28956229,0.473684211,0,0.292407108
68783,99999,1,1,1,1
68784,43580,0.682539683,0.4,0.636363636,0.680041152
68784,99999,0.317460317,0.6,0.363636364,0.319958848
68785,43580,1,1,1,1
68786,35740,0.017699115,0,0,0.017452007
68786,99999,0.982300885,1,1,0.982547993
68787,99999,1,1,1,1
68788,99999,1,1,1,1
68789,99999,1,1,0,1
68790,99999,1,1,1,1
68791,99999,1,1,1,1
68792,99999,1,1,1,1
68801,24260,1,1,1,1
68802,24260,1,1,1,1
68803,24260,1,1,1,1
68810,24260,1,1,1,1
68812,28260,1,1,1,1
68813,99999,1,1,1,1
68814,99999,1,1,1,1
68815,99999,1,1,1,1
68816,24260,1,1,0,1
68817,24260,0.133333333,0,0,0.132075472
68817,99999,0.866666667,0,1,0.867924528
68818,24260,0.991846718,1,1,0.992935359
68818,99999,0.008153282,0,0,0.007064641
68820,24260,1,0,1,1
68821,99999,1,1,1,1
68822,99999,1,1,1,1
68823,99999,1,1,0,1
68824,24260,1,1,1,1
68825,99999,1,1,1,1
68826,24260,1,1,1,1
68827,24260,1,1,0,1
68828,99999,1,1,1,1
68831,24260,1,1,1,1
68832,24260,1,1,1,1
68833,99999,1,1,0,1
68834,30420,1,0,1,1
68835,24260,1,1,1,1
68836,28260,0.848069738,0.818181818,1,0.850178359
68836,30420,0.03113325,0,0,0.029726516
68836,99999,0.120797011,0.181818182,0,0.120095125
68837,99999,1,1,1,1
68838,24260,1,1,1,1
68840,28260,1,1,1,1
68841,24260,1,1,1,1
68842,99999,1,1,1,1
68843,24260,0.967065868,1,0,0.968571429
68843,99999,0.032934132,0,0,0.031428571
68844,28260,0.516949153,0.25,0,0.5
68844,99999,0.483050847,0.75,1,0.5
68845,28260,0.998440686,1,1,0.998626954
68845,99999,0.001559314,0,0,0.001373046
68846,24260,1,1,1,1
68847,28260,1,1,1,1
68848,28260,1,1,1,1
68849,28260,0,1,1,1
68850,30420,1,1,1,1
68852,99999,1,1,1,1
68853,99999,1,1,1,1
68854,24260,1,1,0,1
68855,28260,0.012658228,0,0,0.012269939
68855,99999,0.987341772,1,1,0.987730061
68856,99999,1,1,1,1
68858,28260,0.95505618,1,1,0.956043956
68858,30420,0.04494382,0,0,0.043956044
68859,99999,1,1,1,1
68860,99999,1,1,1,1
68861,28260,1,1,1,1
68862,99999,1,1,1,1
68863,30420,0.931111111,1,0,0.931868132
68863,99999,0.068888889,0,0,0.068131868
68864,24260,1,1,1,1
68865,24260,1,1,1,1
68866,28260,0.994350282,1,1,0.994475138
68866,99999,0.005649718,0,0,0.005524862
68869,24260,0.00178731,0,0,0.001615509
68869,28260,0.983020554,1,1,0.984652666
68869,99999,0.015192136,0,0,0.013731826
68870,28260,1,1,1,1
68871,99999,1,1,1,1
68872,24260,1,1,1,1
68873,24260,1,1,1,1
68874,99999,1,1,1,1
68875,24260,0.019354839,0,0,0.018404908
68875,99999,0.980645161,1,1,0.981595092
68876,24260,0.088607595,0,0,0.087173101
68876,28260,0.911392405,1,1,0.912826899
68878,28260,0.006493506,0,0,0.006410256
68878,30420,0.993506494,1,1,0.993589744
68879,99999,1,1,1,1
68881,99999,1,1,1,1
68882,24260,0.615702479,0.25,0,0.602409639
68882,99999,0.384297521,0.75,1,0.397590361
68883,24260,0.940509915,0.894736842,1,0.940962761
68883,25580,0.059490085,0.105263158,0,0.059037239
68901,25580,0.99875,0.981263012,1,0.997002569
68901,99999,0.00125,0.018736988,0,0.002997431
68902,25580,0,0,1,1
68920,99999,1,1,1,1
68922,30420,0.079027356,0,0.090909091,0.077826725
68922,99999,0.920972644,1,0.909090909,0.922173275
68923,99999,1,1,0,1
68924,28260,0.965844402,1,1,0.96797153
68924,99999,0.034155598,0,0,0.03202847
68925,25580,1,1,1,1
68926,99999,1,1,1,1
68927,30420,0.097928437,0.1,0,0.096085409
68927,99999,0.902071563,0.9,1,0.903914591
68928,25580,0.140350877,0,0,0.136752137
68928,99999,0.859649123,1,1,0.863247863
68929,99999,1,0,1,1
68930,25580,0.081227437,0.071428571,0,0.08041958
68930,99999,0.918772563,0.928571429,1,0.91958042
68932,25580,0.008264463,0,0,0.007936508
68932,28260,0.975206612,0.75,0,0.96031746
68932,99999,0.016528926,0.25,1,0.031746032
68933,99999,1,1,1,1
68934,99999,1,1,1,1
68935,99999,1,1,1,1
68936,30420,0.127118644,0.5,0,0.127659574
68936,99999,0.872881356,0.5,1,0.872340426
68937,30420,1,1,1,1
68938,99999,1,1,1,1
68939,99999,1,1,1,1
68940,99999,1,1,1,1
68941,25580,0.412121212,0.4,0,0.410714286
68941,99999,0.587878788,0.6,1,0.589285714
68942,99999,1,1,1,1
68943,99999,1,1,1,1
68944,24260,0.045070423,0,0,0.042895442
68944,99999,0.954929577,1,1,0.957104558
68945,25580,0.033333333,0,0,0.031914894
68945,28260,0.966666667,1,1,0.968085106
68946,99999,1,1,1,1
68947,28260,0.333333333,0.428571429,0.038461538,0.316425121
68947,99999,0.666666667,0.571428571,0.961538462,0.683574879
68948,30420,0.25974026,0,0,0.253164557
68948,99999,0.74025974,1,1,0.746835443
68949,99999,1,1,1,1
68950,25580,1,1,1,1
68952,99999,1,1,0,1
68954,99999,1,1,1,1
68955,25580,1,1,1,1
68956,24260,0.063529412,0,0,0.062790698
68956,25580,0.849411765,0.75,1,0.848837209
68956,28260,0.087058824,0.25,0,0.088372093
68957,25580,0.015957447,0,0,0.015
68957,99999,0.984042553,1,1,0.985
68958,99999,1,1,1,1
68959,28260,1,1,1,1
68960,99999,1,1,1,1
68961,99999,1,1,1,1
68964,99999,1,1,1,1
68966,99999,1,1,1,1
68967,30420,0.004219409,0,0,0.003992016
68967,99999,0.995780591,1,1,0.996007984
68969,99999,1,1,0,1
68970,99999,1,1,1,1
68971,99999,1,1,1,1
68972,99999,1,1,1,1
68973,25580,1,1,1,1
68974,99999,1,1,1,1
68975,99999,1,0,1,1
68976,30420,1,1,0,1
68977,99999,1,1,1,1
68978,99999,1,1,1,1
68979,24260,0.014942529,0,0,0.01371308
68979,99999,0.985057471,1,1,0.98628692
68980,24260,0.129310345,0,0,0.128205128
68980,25580,0.224137931,1,0,0.230769231
68980,99999,0.646551724,0,0,0.641025641
68981,28260,0.094890511,0,0,0.094202899
68981,99999,0.905109489,0,1,0.905797101
68982,28260,0.726890756,1,1,0.745098039
68982,99999,0.273109244,0,0,0.254901961
69001,99999,1,1,1,1
69020,99999,1,1,1,1
69021,99999,1,1,1,1
69022,30420,0.008254717,0,0,0.0078125
69022,99999,0.991745283,1,1,0.9921875
69023,99999,1,1,1,1
69024,99999,1,1,1,1
69025,35820,0.036630037,0.032258065,0,0.035313002
69025,99999,0.963369963,0.967741935,1,0.964686998
69026,99999,1,1,1,1
69027,99999,1,1,1,1
69028,30420,0.431192661,0.428571429,0.5,0.432967033
69028,99999,0.568807339,0.571428571,0.5,0.567032967
69029,30420,0.458646617,1,1,0.47826087
69029,35820,0.533834586,0,0,0.514492754
69029,99999,0.007518797,0,0,0.007246377
69030,99999,1,1,1,1
69032,99999,1,1,1,1
69033,99999,1,1,1,1
69034,99999,1,1,1,1
69036,99999,1,1,1,1
69037,99999,1,1,1,1
69038,35820,0.267857143,0.090909091,0,0.25203252
69038,99999,0.732142857,0.909090909,0,0.74796748
69039,35820,0.223880597,0,0,0.220588235
69039,99999,0.776119403,0,1,0.779411765
69040,99999,1,1,1,1
69041,99999,1,1,1,1
69042,99999,1,1,1,1
69043,99999,1,1,1,1
69044,99999,1,1,1,1
69045,99999,1,1,1,1
69046,99999,1,0,1,1
69101,35820,1,1,1,1
69103,35820,1,1,1,1
69120,35820,0.057361377,0,0,0.052083333
69120,99999,0.942638623,1,1,0.947916667
69121,99999,1,1,1,1
69122,99999,1,1,1,1
69123,35820,1,1,1,1
69125,99999,1,1,1,1
69127,99999,1,1,1,1
69128,99999,1,1,1,1
69129,99999,1,1,1,1
69130,30420,1,1,1,1
69131,99999,1,1,1,1
69132,35820,1,1,0,1
69133,99999,1,1,1,1
69134,99999,1,1,1,1
69135,99999,1,1,1,1
69138,30420,0.969767442,1,1,0.973393369
69138,35820,0.030232558,0,0,0.026606631
69140,99999,1,1,1,1
69141,99999,1,1,1,1
69142,99999,1,1,1,1
69143,35820,1,1,0,1
69144,99999,1,0,1,1
69145,99999,1,1,1,1
69146,99999,1,1,1,1
69147,99999,1,1,1,1
69148,99999,1,1,1,1
69149,99999,1,1,1,1
69150,99999,1,1,0,1
69151,35820,1,1,1,1
69152,99999,1,1,1,1
69153,99999,1,1,1,1
69154,99999,1,1,1,1
69155,99999,1,1,1,1
69156,99999,1,1,1,1
69157,99999,1,1,1,1
69161,99999,1,0,1,1
69162,99999,1,1,1,1
69163,35820,1,1,1,1
69165,35820,1,1,1,1
69166,99999,1,1,1,1
69167,35820,1,1,1,1
69168,99999,1,0,1,1
69169,35820,1,1,1,1
69170,35820,1,1,1,1
69171,30420,1,1,1,1
69190,99999,0,0,1,1
69201,99999,1,1,1,1
69210,99999,1,1,1,1
69211,99999,1,1,1,1
69212,99999,1,1,1,1
69214,99999,1,1,1,1
69216,99999,1,0,1,1
69217,99999,1,1,1,1
69218,99999,1,0,1,1
69219,99999,1,1,1,1
69220,99999,1,1,0,1
69221,99999,1,0,1,1
69301,42420,0.001811594,0,0,0.001578117
69301,99999,0.998188406,1,1,0.998421883
69331,99999,1,0,1,1
69333,99999,1,1,1,1
69334,42420,0.139190523,0,0,0.137964775
69334,99999,0.860809477,1,1,0.862035225
69335,99999,1,1,0,1
69336,99999,1,1,1,1
69337,99999,1,1,1,1
69339,42420,0.09178744,0.011363636,0,0.082884822
69339,99999,0.90821256,0.988636364,1,0.917115178
69340,99999,1,1,1,1
69341,42420,1,1,1,1
69343,99999,1,1,1,1
69345,42420,1,1,1,1
69346,42420,1,1,0,1
69347,99999,1,1,1,1
69348,42420,0.007800312,0,0,0.007112376
69348,99999,0.992199688,1,1,0.992887624
69350,99999,1,1,1,1
69351,99999,1,1,1,1
69352,42420,1,1,1,1
69353,99999,0,0,1,1
69354,42420,0.116883117,0,0,0.115384615
69354,99999,0.883116883,1,0,0.884615385
69355,42420,0,0,1,1
69356,42420,1,1,1,1
69357,42420,1,1,1,1
69358,42420,1,1,1,1
69360,99999,1,1,1,1
69361,42420,1,1,1,1
69365,99999,0,1,0,1
69366,99999,1,0,1,1
69367,99999,1,1,1,1
70001,35380,1,1,1,1
70002,35380,1,1,1,1
70003,35380,1,1,1,1
70004,35380,1,1,1,1
70005,35380,1,1,1,1
70006,35380,1,1,1,1
70009,35380,1,1,1,1
70010,35380,1,1,1,1
70011,35380,1,1,1,1
70030,26380,0.133905013,0.4,0.444444444,0.140836013
70030,35380,0.866094987,0.6,0.555555556,0.859163987
70031,35380,1,1,1,1
70032,35380,1,1,1,1
70033,35380,1,1,1,1
70036,35380,1,1,1,1
70037,35380,1,1,1,1
70039,35380,1,1,1,1
70040,35380,1,1,1,1
70041,35380,1,1,1,1
70043,35380,1,1,1,1
70047,35380,1,1,1,1
70049,35380,1,1,1,1
70050,35380,0,0,1,1
70051,35380,1,1,1,1
70052,35380,1,1,1,1
70053,35380,1,1,1,1
70054,35380,1,1,1,1
70055,35380,1,1,1,1
70056,35380,1,1,1,1
70057,35380,1,1,1,1
70058,35380,1,1,1,1
70059,35380,1,1,1,1
70062,35380,1,1,1,1
70063,35380,1,1,1,1
70064,35380,1,1,1,1
70065,35380,1,1,1,1
70067,35380,1,1,1,1
70068,35380,1,1,1,1
70069,35380,1,1,1,1
70070,35380,1,1,1,1
70071,35380,1,1,1,1
70072,35380,1,1,1,1
70073,35380,1,1,1,1
70075,35380,1,1,1,1
70076,35380,1,1,1,1
70078,35380,0,0,1,1
70079,35380,1,1,1,1
70080,35380,1,1,1,1
70082,35380,0,0,1,1
70083,35380,1,1,1,1
70084,35380,1,1,1,1
70085,35380,1,1,1,1
70086,35380,1,1,1,1
70087,35380,1,1,1,1
70090,35380,1,1,1,1
70091,35380,1,1,1,1
70092,35380,1,1,1,1
70093,35380,1,0,0,1
70094,35380,1,1,1,1
70096,35380,1,1,1,1
70112,35380,1,1,1,1
70113,35380,1,1,1,1
70114,35380,1,1,1,1
70115,35380,1,1,1,1
70116,35380,1,1,1,1
70117,35380,1,1,1,1
70118,35380,1,1,1,1
70119,35380,1,1,1,1
70121,35380,1,1,1,1
70122,35380,1,1,1,1
70123,35380,1,1,1,1
70124,35380,1,1,1,1
70125,35380,1,1,1,1
70126,35380,1,1,1,1
70127,35380,1,1,1,1
70128,35380,1,1,1,1
70129,35380,1,1,1,1
70130,35380,1,1,1,1
70131,35380,1,1,1,1
70139,35380,0,1,1,1
70141,35380,0,1,0,1
70143,35380,0,1,0,1
70145,35380,0,0,1,1
70146,35380,0,1,1,1
70150,35380,1,1,1,1
70151,35380,1,1,1,1
70152,35380,1,1,1,1
70153,35380,1,1,1,1
70156,35380,1,1,1,1
70157,35380,1,1,1,1
70158,35380,1,1,1,1
70163,35380,0,1,1,1
70165,35380,0,1,0,1
70170,35380,0,1,1,1
70172,35380,1,1,1,1
70174,35380,1,1,1,1
70175,35380,1,1,1,1
70176,35380,1,1,1,1
70177,35380,1,1,1,1
70178,35380,1,1,1,1
70179,35380,1,1,1,1
70181,35380,1,1,1,1
70182,35380,1,1,1,1
70183,35380,1,1,1,1
70185,35380,1,1,1,1
70186,35380,1,1,1,1
70190,35380,1,1,1,1
70301,26380,0.988679639,0.996953542,0.996441281,0.989403155
70301,99999,0.011320361,0.003046458,0.003558719,0.010596845
70339,29180,0.049186831,0.057971014,0.117647059,0.049865746
70339,99999,0.950813169,0.942028986,0.882352941,0.950134254
70340,34020,0,1,1,1
70341,99999,1,1,1,1
70342,34020,1,1,1,1
70343,26380,1,1,1,1
70344,26380,1,1,1,1
70345,26380,1,1,1,1
70346,12940,0.952251023,0.975871314,1,0.955242183
70346,35380,0.000227376,0,0,0.000204374
70346,99999,0.047521601,0.024128686,0,0.044553444
70352,26380,1,0,1,1
70353,26380,1,1,1,1
70354,26380,1,1,1,1
70355,26380,1,1,1,1
70356,26380,1,1,1,1
70357,26380,1,1,1,1
70358,35380,1,1,1,1
70359,26380,1,1,1,1
70360,26380,1,1,1,1
70361,26380,1,1,1,1
70363,26380,1,1,1,1
70364,26380,1,1,1,1
70371,26380,0,0,1,1
70372,99999,1,1,1,1
70373,26380,1,1,1,1
70374,26380,1,1,1,1
70375,26380,1,1,1,1
70377,26380,1,1,1,1
70380,29180,0.059459459,0.008892482,0.053691275,0.053882863
70380,34020,0.858158158,0.982215036,0.929530201,0.873318872
70380,99999,0.082382382,0.008892482,0.016778523,0.072798265
70381,34020,1,1,1,1
70390,99999,1,1,1,1
70391,99999,0,0,1,1
70392,34020,1,1,1,1
70393,99999,1,1,1,1
70394,26380,1,1,1,1
70395,26380,1,1,1,1
70397,26380,1,1,1,1
70401,25220,1,1,1,1
70402,25220,0,0,1,1
70403,12940,0.046776131,0.008396947,0.006861063,0.041660871
