,Location,CBSA,yr,qtr,index,stdev
51007,"Rochester, MN",40340,1993,1,98.62,-0.89
51008,"Rochester, MN",40340,1993,2,98.91,-0.86
51009,"Rochester, MN",40340,1993,3,99.28,-0.86
51010,"Rochester, MN",40340,1993,4,100.07,-0.87
51011,"Rochester, MN",40340,1994,1,100.83,-0.96
51012,"Rochester, MN",40340,1994,2,100.45,-1.06
51013,"Rochester, MN",40340,1994,3,99.09,-1.11
51014,"Rochester, MN",40340,1994,4,98.02,-1.21
51015,"Rochester, MN",40340,1995,1,100,0
51016,"Rochester, MN",40340,1995,2,101.3,-0.98
51017,"Rochester, MN",40340,1995,3,102.97,-0.99
51018,"Rochester, MN",40340,1995,4,103.85,-0.98
51019,"Rochester, MN",40340,1996,1,105.93,-0.96
51020,"Rochester, MN",40340,1996,2,104.54,-1.01
51021,"Rochester, MN",40340,1996,3,106.18,-1.02
51022,"Rochester, MN",40340,1996,4,107.1,-1.03
51023,"Rochester, MN",40340,1997,1,106.86,-1.07
51024,"Rochester, MN",40340,1997,2,109.19,-1.01
51025,"Rochester, MN",40340,1997,3,110.65,-1.02
51026,"Rochester, MN",40340,1997,4,112.5,-1.03
51027,"Rochester, MN",40340,1998,1,113.99,-0.98
51028,"Rochester, MN",40340,1998,2,115.56,-1.02
51029,"Rochester, MN",40340,1998,3,118.31,-1.05
51030,"Rochester, MN",40340,1998,4,119.11,-1.03
51031,"Rochester, MN",40340,1999,1,121.65,-1.1
51032,"Rochester, MN",40340,1999,2,126.01,-1.14
51033,"Rochester, MN",40340,1999,3,129.17,-1.19
51034,"Rochester, MN",40340,1999,4,131.37,-1.22
51035,"Rochester, MN",40340,2000,1,133.5,-1.27
51036,"Rochester, MN",40340,2000,2,138.37,-1.23
51037,"Rochester, MN",40340,2000,3,141.64,-1.25
51038,"Rochester, MN",40340,2000,4,142.59,-1.27
51039,"Rochester, MN",40340,2001,1,147.07,-1.27
51040,"Rochester, MN",40340,2001,2,149.48,-1.28
51041,"Rochester, MN",40340,2001,3,152.62,-1.32
51042,"Rochester, MN",40340,2001,4,153.98,-1.31
51043,"Rochester, MN",40340,2002,1,155.49,-1.34
51044,"Rochester, MN",40340,2002,2,157.32,-1.36
51045,"Rochester, MN",40340,2002,3,159.73,-1.36
51046,"Rochester, MN",40340,2002,4,161.19,-1.36
51047,"Rochester, MN",40340,2003,1,162.43,-1.38
51048,"Rochester, MN",40340,2003,2,163.11,-1.38
51049,"Rochester, MN",40340,2003,3,165.31,-1.4
51050,"Rochester, MN",40340,2003,4,168.17,-1.5
51051,"Rochester, MN",40340,2004,1,169.82,-1.51
51052,"Rochester, MN",40340,2004,2,169.77,-1.5
51053,"Rochester, MN",40340,2004,3,173.28,-1.58
51054,"Rochester, MN",40340,2004,4,175.51,-1.59
51055,"Rochester, MN",40340,2005,1,176.92,-1.65
51056,"Rochester, MN",40340,2005,2,180.2,-1.65
51057,"Rochester, MN",40340,2005,3,182.82,-1.66
51058,"Rochester, MN",40340,2005,4,182.63,-1.72
51059,"Rochester, MN",40340,2006,1,181.81,-1.76
51060,"Rochester, MN",40340,2006,2,180.96,-1.67
51061,"Rochester, MN",40340,2006,3,183.9,-1.69
51062,"Rochester, MN",40340,2006,4,182.93,-1.73
51063,"Rochester, MN",40340,2007,1,182.93,-1.74
51064,"Rochester, MN",40340,2007,2,182.57,-1.66
51065,"Rochester, MN",40340,2007,3,182.6,-1.66
51066,"Rochester, MN",40340,2007,4,181.44,-1.67
51067,"Rochester, MN",40340,2008,1,185.44,-1.65
51068,"Rochester, MN",40340,2008,2,180.79,-1.65
51069,"Rochester, MN",40340,2008,3,178.27,-1.67
51070,"Rochester, MN",40340,2008,4,179.36,-1.71
51071,"Rochester, MN",40340,2009,1,181.87,-1.59
51072,"Rochester, MN",40340,2009,2,179.14,-1.57
51073,"Rochester, MN",40340,2009,3,176.52,-1.64
51074,"Rochester, MN",40340,2009,4,174.14,-1.6
51075,"Rochester, MN",40340,2010,1,171.23,-1.59
51076,"Rochester, MN",40340,2010,2,169.92,-1.59
51077,"Rochester, MN",40340,2010,3,172.66,-1.54
51078,"Rochester, MN",40340,2010,4,170.64,-1.52
51079,"Rochester, MN",40340,2011,1,166.77,-1.59
51080,"Rochester, MN",40340,2011,2,165.98,-1.6
51081,"Rochester, MN",40340,2011,3,168.8,-1.56
51082,"Rochester, MN",40340,2011,4,169.13,-1.52
51083,"Rochester, MN",40340,2012,1,167.37,-1.52
51084,"Rochester, MN",40340,2012,2,167.2,-1.54
51085,"Rochester, MN",40340,2012,3,169.83,-1.55
51086,"Rochester, MN",40340,2012,4,170.78,-1.55
51087,"Rochester, MN",40340,2013,1,171.15,-1.58
51088,"Rochester, MN",40340,2013,2,171.94,-1.59
51089,"Rochester, MN",40340,2013,3,175.04,-1.67
51090,"Rochester, MN",40340,2013,4,172.39,-1.76
51091,"Rochester, MN",40340,2014,1,174.91,-1.91
51092,"Rochester, MN",40340,2014,2,178.57,-1.81
51093,"Rochester, MN",40340,2014,3,179.26,-1.85
51094,"Rochester, MN",40340,2014,4,178.17,-1.91
51095,"Rochester, MN",40340,2015,1,179.46,-1.82
51096,"Rochester, MN",40340,2015,2,183.52,-1.82
51097,"Rochester, MN",40340,2015,3,185.36,-1.91
51098,"Rochester, MN",40340,2015,4,189.18,-2.05
51099,"Rochester, MN",40340,2016,1,186.42,-2.12
51100,"Rochester, MN",40340,2016,2,194.85,-1.98
51101,"Rochester, MN",40340,2016,3,200.99,-2.16
51102,"Rochester, NY",40380,1975,1,-,-
51103,"Rochester, NY",40380,1975,2,-,-
51104,"Rochester, NY",40380,1975,3,-,-
51105,"Rochester, NY",40380,1975,4,-,-
51106,"Rochester, NY",40380,1976,1,-,-
51107,"Rochester, NY",40380,1976,2,-,-
51108,"Rochester, NY",40380,1976,3,-,-
51109,"Rochester, NY",40380,1976,4,-,-
51110,"Rochester, NY",40380,1977,1,-,-
51111,"Rochester, NY",40380,1977,2,-,-
51112,"Rochester, NY",40380,1977,3,-,-
51113,"Rochester, NY",40380,1977,4,-,-
51114,"Rochester, NY",40380,1978,1,-,-
51115,"Rochester, NY",40380,1978,2,-,-
51116,"Rochester, NY",40380,1978,3,-,-
51117,"Rochester, NY",40380,1978,4,-,-
51118,"Rochester, NY",40380,1979,1,48.62,-0.9
51119,"Rochester, NY",40380,1979,2,47.13,-0.81
51120,"Rochester, NY",40380,1979,3,50.43,-0.77
51121,"Rochester, NY",40380,1979,4,49.5,-0.8
51122,"Rochester, NY",40380,1980,1,49.46,-0.95
51123,"Rochester, NY",40380,1980,2,51.21,-0.87
51124,"Rochester, NY",40380,1980,3,54.04,-0.81
51125,"Rochester, NY",40380,1980,4,52.44,-0.77
51126,"Rochester, NY",40380,1981,1,52.04,-0.84
51127,"Rochester, NY",40380,1981,2,55.51,-1.15
51128,"Rochester, NY",40380,1981,3,57.21,-1.14
51129,"Rochester, NY",40380,1981,4,54.78,-1.6
51130,"Rochester, NY",40380,1982,1,53.55,-1.26
51131,"Rochester, NY",40380,1982,2,57.44,-0.88
51132,"Rochester, NY",40380,1982,3,59.59,-0.71
51133,"Rochester, NY",40380,1982,4,61.87,-0.59
51134,"Rochester, NY",40380,1983,1,63.12,-0.62
51135,"Rochester, NY",40380,1983,2,64.35,-0.6
51136,"Rochester, NY",40380,1983,3,65.42,-0.52
51137,"Rochester, NY",40380,1983,4,68.8,-0.61
51138,"Rochester, NY",40380,1984,1,67.9,-0.68
51139,"Rochester, NY",40380,1984,2,72.77,-0.74
51140,"Rochester, NY",40380,1984,3,72.41,-0.75
51141,"Rochester, NY",40380,1984,4,73.21,-0.6
51142,"Rochester, NY",40380,1985,1,74.92,-0.5
51143,"Rochester, NY",40380,1985,2,76.12,-0.5
51144,"Rochester, NY",40380,1985,3,79,-0.42
51145,"Rochester, NY",40380,1985,4,79.54,-0.44
51146,"Rochester, NY",40380,1986,1,81.42,-0.51
51147,"Rochester, NY",40380,1986,2,83.29,-0.39
51148,"Rochester, NY",40380,1986,3,83.97,-0.38
51149,"Rochester, NY",40380,1986,4,86.53,-0.43
51150,"Rochester, NY",40380,1987,1,87.6,-0.44
51151,"Rochester, NY",40380,1987,2,90.03,-0.4
51152,"Rochester, NY",40380,1987,3,91.51,-0.48
51153,"Rochester, NY",40380,1987,4,91.88,-0.55
51154,"Rochester, NY",40380,1988,1,92.98,-0.63
51155,"Rochester, NY",40380,1988,2,94.55,-0.49
51156,"Rochester, NY",40380,1988,3,94.95,-0.49
51157,"Rochester, NY",40380,1988,4,95.31,-0.52
51158,"Rochester, NY",40380,1989,1,95.75,-0.53
51159,"Rochester, NY",40380,1989,2,96.8,-0.47
51160,"Rochester, NY",40380,1989,3,98.3,-0.47
51161,"Rochester, NY",40380,1989,4,98.62,-0.47
51162,"Rochester, NY",40380,1990,1,98.4,-0.5
51163,"Rochester, NY",40380,1990,2,98.27,-0.45
51164,"Rochester, NY",40380,1990,3,98.43,-0.45
51165,"Rochester, NY",40380,1990,4,98.14,-0.46
51166,"Rochester, NY",40380,1991,1,98.19,-0.47
51167,"Rochester, NY",40380,1991,2,99.85,-0.42
51168,"Rochester, NY",40380,1991,3,99.65,-0.43
51169,"Rochester, NY",40380,1991,4,100.36,-0.43
51170,"Rochester, NY",40380,1992,1,101.73,-0.42
51171,"Rochester, NY",40380,1992,2,101.39,-0.41
51172,"Rochester, NY",40380,1992,3,102.46,-0.42
51173,"Rochester, NY",40380,1992,4,103.07,-0.41
51174,"Rochester, NY",40380,1993,1,102.44,-0.44
51175,"Rochester, NY",40380,1993,2,103.66,-0.41
51176,"Rochester, NY",40380,1993,3,104.07,-0.42
51177,"Rochester, NY",40380,1993,4,104.13,-0.41
51178,"Rochester, NY",40380,1994,1,103.92,-0.45
51179,"Rochester, NY",40380,1994,2,102.37,-0.47
51180,"Rochester, NY",40380,1994,3,101.44,-0.48
51181,"Rochester, NY",40380,1994,4,100.05,-0.5
51182,"Rochester, NY",40380,1995,1,100,0
51183,"Rochester, NY",40380,1995,2,101.22,-0.49
51184,"Rochester, NY",40380,1995,3,102.08,-0.45
51185,"Rochester, NY",40380,1995,4,102.3,-0.46
51186,"Rochester, NY",40380,1996,1,103.59,-0.45
51187,"Rochester, NY",40380,1996,2,102.8,-0.45
51188,"Rochester, NY",40380,1996,3,101.59,-0.47
51189,"Rochester, NY",40380,1996,4,101.49,-0.49
51190,"Rochester, NY",40380,1997,1,101.87,-0.52
51191,"Rochester, NY",40380,1997,2,101.63,-0.48
51192,"Rochester, NY",40380,1997,3,102.41,-0.47
51193,"Rochester, NY",40380,1997,4,103.33,-0.47
51194,"Rochester, NY",40380,1998,1,104.71,-0.45
51195,"Rochester, NY",40380,1998,2,105.01,-0.44
51196,"Rochester, NY",40380,1998,3,104.96,-0.45
51197,"Rochester, NY",40380,1998,4,106.32,-0.43
51198,"Rochester, NY",40380,1999,1,106.69,-0.45
51199,"Rochester, NY",40380,1999,2,106.75,-0.46
51200,"Rochester, NY",40380,1999,3,106.71,-0.47
51201,"Rochester, NY",40380,1999,4,106.55,-0.5
51202,"Rochester, NY",40380,2000,1,105.75,-0.52
51203,"Rochester, NY",40380,2000,2,108.16,-0.48
51204,"Rochester, NY",40380,2000,3,109.02,-0.47
51205,"Rochester, NY",40380,2000,4,109.69,-0.49
51206,"Rochester, NY",40380,2001,1,110.64,-0.48
51207,"Rochester, NY",40380,2001,2,112.02,-0.45
51208,"Rochester, NY",40380,2001,3,113.13,-0.46
51209,"Rochester, NY",40380,2001,4,113.82,-0.45
51210,"Rochester, NY",40380,2002,1,114.87,-0.46
51211,"Rochester, NY",40380,2002,2,115.71,-0.47
51212,"Rochester, NY",40380,2002,3,116.94,-0.47
51213,"Rochester, NY",40380,2002,4,117.87,-0.46
51214,"Rochester, NY",40380,2003,1,119.11,-0.47
51215,"Rochester, NY",40380,2003,2,119.75,-0.47
51216,"Rochester, NY",40380,2003,3,121.66,-0.47
51217,"Rochester, NY",40380,2003,4,123.1,-0.51
51218,"Rochester, NY",40380,2004,1,123.98,-0.54
51219,"Rochester, NY",40380,2004,2,125.71,-0.52
51220,"Rochester, NY",40380,2004,3,127.19,-0.56
51221,"Rochester, NY",40380,2004,4,128.35,-0.58
51222,"Rochester, NY",40380,2005,1,128.43,-0.6
51223,"Rochester, NY",40380,2005,2,131.21,-0.59
51224,"Rochester, NY",40380,2005,3,133.66,-0.59
51225,"Rochester, NY",40380,2005,4,133.86,-0.62
51226,"Rochester, NY",40380,2006,1,132.89,-0.65
51227,"Rochester, NY",40380,2006,2,134.75,-0.61
51228,"Rochester, NY",40380,2006,3,135.74,-0.61
51229,"Rochester, NY",40380,2006,4,135.62,-0.63
51230,"Rochester, NY",40380,2007,1,135.29,-0.64
51231,"Rochester, NY",40380,2007,2,137.62,-0.61
51232,"Rochester, NY",40380,2007,3,137.34,-0.6
51233,"Rochester, NY",40380,2007,4,137.02,-0.62
51234,"Rochester, NY",40380,2008,1,138.6,-0.62
51235,"Rochester, NY",40380,2008,2,139.52,-0.62
51236,"Rochester, NY",40380,2008,3,138.08,-0.62
51237,"Rochester, NY",40380,2008,4,138.09,-0.65
51238,"Rochester, NY",40380,2009,1,140.58,-0.59
51239,"Rochester, NY",40380,2009,2,139.81,-0.58
51240,"Rochester, NY",40380,2009,3,139.34,-0.62
51241,"Rochester, NY",40380,2009,4,139.38,-0.62
51242,"Rochester, NY",40380,2010,1,139.41,-0.64
51243,"Rochester, NY",40380,2010,2,138.21,-0.63
51244,"Rochester, NY",40380,2010,3,140.2,-0.62
51245,"Rochester, NY",40380,2010,4,140.24,-0.6
51246,"Rochester, NY",40380,2011,1,139.07,-0.63
51247,"Rochester, NY",40380,2011,2,137.6,-0.66
51248,"Rochester, NY",40380,2011,3,139.27,-0.65
51249,"Rochester, NY",40380,2011,4,139.65,-0.62
51250,"Rochester, NY",40380,2012,1,139.43,-0.64
51251,"Rochester, NY",40380,2012,2,139.07,-0.64
51252,"Rochester, NY",40380,2012,3,139.39,-0.64
51253,"Rochester, NY",40380,2012,4,140.12,-0.63
51254,"Rochester, NY",40380,2013,1,140.34,-0.64
51255,"Rochester, NY",40380,2013,2,140.84,-0.66
51256,"Rochester, NY",40380,2013,3,141.48,-0.68
51257,"Rochester, NY",40380,2013,4,139.61,-0.74
51258,"Rochester, NY",40380,2014,1,139.55,-0.82
51259,"Rochester, NY",40380,2014,2,142.85,-0.76
51260,"Rochester, NY",40380,2014,3,143.29,-0.77
51261,"Rochester, NY",40380,2014,4,142.65,-0.8
51262,"Rochester, NY",40380,2015,1,143.24,-0.84
51263,"Rochester, NY",40380,2015,2,145.17,-0.78
51264,"Rochester, NY",40380,2015,3,147.2,-0.81
51265,"Rochester, NY",40380,2015,4,146.94,-0.86
51266,"Rochester, NY",40380,2016,1,146.12,-0.94
51267,"Rochester, NY",40380,2016,2,150.6,-0.84
51268,"Rochester, NY",40380,2016,3,149.95,-0.91
51269,"Rockford, IL",40420,1975,1,-,-
51270,"Rockford, IL",40420,1975,2,-,-
51271,"Rockford, IL",40420,1975,3,-,-
51272,"Rockford, IL",40420,1975,4,-,-
51273,"Rockford, IL",40420,1976,1,-,-
51274,"Rockford, IL",40420,1976,2,-,-
51275,"Rockford, IL",40420,1976,3,-,-
51276,"Rockford, IL",40420,1976,4,-,-
51277,"Rockford, IL",40420,1977,1,-,-
51278,"Rockford, IL",40420,1977,2,-,-
51279,"Rockford, IL",40420,1977,3,-,-
51280,"Rockford, IL",40420,1977,4,-,-
51281,"Rockford, IL",40420,1978,1,-,-
51282,"Rockford, IL",40420,1978,2,-,-
51283,"Rockford, IL",40420,1978,3,58.55,-0.78
51284,"Rockford, IL",40420,1978,4,58.04,-0.84
51285,"Rockford, IL",40420,1979,1,58.98,-0.98
51286,"Rockford, IL",40420,1979,2,62.18,-0.75
51287,"Rockford, IL",40420,1979,3,65.87,-0.9
51288,"Rockford, IL",40420,1979,4,64.12,-1.17
51289,"Rockford, IL",40420,1980,1,64.96,-1.11
51290,"Rockford, IL",40420,1980,2,66.12,-1.44
51291,"Rockford, IL",40420,1980,3,64.94,-0.92
51292,"Rockford, IL",40420,1980,4,64.46,-1.75
51293,"Rockford, IL",40420,1981,1,63.29,-3.64
51294,"Rockford, IL",40420,1981,2,-,-
51295,"Rockford, IL",40420,1981,3,60.67,-2.59
51296,"Rockford, IL",40420,1981,4,69.1,-2.33
51297,"Rockford, IL",40420,1982,1,60.3,-2.99
51298,"Rockford, IL",40420,1982,2,67.26,-1.86
51299,"Rockford, IL",40420,1982,3,62.21,-1.48
51300,"Rockford, IL",40420,1982,4,63.93,-1.36
51301,"Rockford, IL",40420,1983,1,62.4,-0.97
51302,"Rockford, IL",40420,1983,2,65.21,-0.92
51303,"Rockford, IL",40420,1983,3,65.18,-1.27
51304,"Rockford, IL",40420,1983,4,63.04,-1.42
51305,"Rockford, IL",40420,1984,1,64.06,-1.07
51306,"Rockford, IL",40420,1984,2,64.96,-0.68
51307,"Rockford, IL",40420,1984,3,63.55,-0.64
51308,"Rockford, IL",40420,1984,4,65.6,-0.61
51309,"Rockford, IL",40420,1985,1,65.28,-0.54
51310,"Rockford, IL",40420,1985,2,65.73,-0.51
51311,"Rockford, IL",40420,1985,3,66.2,-0.44
51312,"Rockford, IL",40420,1985,4,66.2,-0.46
51313,"Rockford, IL",40420,1986,1,67.38,-0.44
51314,"Rockford, IL",40420,1986,2,68.18,-0.35
51315,"Rockford, IL",40420,1986,3,69.53,-0.38
51316,"Rockford, IL",40420,1986,4,69.05,-0.41
51317,"Rockford, IL",40420,1987,1,70.13,-0.43
51318,"Rockford, IL",40420,1987,2,70.93,-0.42
51319,"Rockford, IL",40420,1987,3,71.4,-0.58
51320,"Rockford, IL",40420,1987,4,71.74,-0.73
51321,"Rockford, IL",40420,1988,1,71.91,-0.69
51322,"Rockford, IL",40420,1988,2,72,-0.53
51323,"Rockford, IL",40420,1988,3,73.44,-0.58
51324,"Rockford, IL",40420,1988,4,75.07,-0.56
51325,"Rockford, IL",40420,1989,1,75.97,-0.66
51326,"Rockford, IL",40420,1989,2,76.72,-0.54
51327,"Rockford, IL",40420,1989,3,78.04,-0.46
51328,"Rockford, IL",40420,1989,4,79.18,-0.49
51329,"Rockford, IL",40420,1990,1,79.99,-0.52
51330,"Rockford, IL",40420,1990,2,81.34,-0.46
51331,"Rockford, IL",40420,1990,3,82.12,-0.44
51332,"Rockford, IL",40420,1990,4,83.04,-0.47
51333,"Rockford, IL",40420,1991,1,84.55,-0.43
51334,"Rockford, IL",40420,1991,2,85.08,-0.4
51335,"Rockford, IL",40420,1991,3,85.59,-0.4
51336,"Rockford, IL",40420,1991,4,87.03,-0.38
51337,"Rockford, IL",40420,1992,1,87.4,-0.36
51338,"Rockford, IL",40420,1992,2,88.93,-0.38
51339,"Rockford, IL",40420,1992,3,89.62,-0.37
51340,"Rockford, IL",40420,1992,4,90.42,-0.37
51341,"Rockford, IL",40420,1993,1,90.28,-0.38
51342,"Rockford, IL",40420,1993,2,91.44,-0.37
51343,"Rockford, IL",40420,1993,3,92.62,-0.38
51344,"Rockford, IL",40420,1993,4,93.67,-0.38
51345,"Rockford, IL",40420,1994,1,95.62,-0.43
51346,"Rockford, IL",40420,1994,2,96.74,-0.47
51347,"Rockford, IL",40420,1994,3,97.72,-0.5
51348,"Rockford, IL",40420,1994,4,97.96,-0.52
51349,"Rockford, IL",40420,1995,1,100,0
51350,"Rockford, IL",40420,1995,2,100.78,-0.45
51351,"Rockford, IL",40420,1995,3,102.07,-0.43
51352,"Rockford, IL",40420,1995,4,103.21,-0.46
51353,"Rockford, IL",40420,1996,1,103.78,-0.45
51354,"Rockford, IL",40420,1996,2,104.16,-0.5
51355,"Rockford, IL",40420,1996,3,104.38,-0.52
51356,"Rockford, IL",40420,1996,4,105.16,-0.51
51357,"Rockford, IL",40420,1997,1,104.61,-0.54
51358,"Rockford, IL",40420,1997,2,105.88,-0.51
51359,"Rockford, IL",40420,1997,3,106.21,-0.49
51360,"Rockford, IL",40420,1997,4,107.76,-0.48
51361,"Rockford, IL",40420,1998,1,107.99,-0.45
51362,"Rockford, IL",40420,1998,2,108.37,-0.48
51363,"Rockford, IL",40420,1998,3,109.1,-0.49
51364,"Rockford, IL",40420,1998,4,109.58,-0.46
51365,"Rockford, IL",40420,1999,1,110.04,-0.49
51366,"Rockford, IL",40420,1999,2,110.2,-0.52
51367,"Rockford, IL",40420,1999,3,110.34,-0.55
51368,"Rockford, IL",40420,1999,4,111.15,-0.57
51369,"Rockford, IL",40420,2000,1,111.82,-0.59
51370,"Rockford, IL",40420,2000,2,112.7,-0.53
51371,"Rockford, IL",40420,2000,3,113.98,-0.52
51372,"Rockford, IL",40420,2000,4,114.76,-0.52
51373,"Rockford, IL",40420,2001,1,116.27,-0.49
51374,"Rockford, IL",40420,2001,2,116.83,-0.49
51375,"Rockford, IL",40420,2001,3,118.03,-0.5
51376,"Rockford, IL",40420,2001,4,118.5,-0.48
51377,"Rockford, IL",40420,2002,1,119.59,-0.5
51378,"Rockford, IL",40420,2002,2,120.23,-0.51
51379,"Rockford, IL",40420,2002,3,121.48,-0.5
51380,"Rockford, IL",40420,2002,4,122.15,-0.49
51381,"Rockford, IL",40420,2003,1,122.85,-0.5
51382,"Rockford, IL",40420,2003,2,123.81,-0.5
51383,"Rockford, IL",40420,2003,3,125.02,-0.51
51384,"Rockford, IL",40420,2003,4,128.61,-0.59
51385,"Rockford, IL",40420,2004,1,129.28,-0.59
51386,"Rockford, IL",40420,2004,2,130.32,-0.58
51387,"Rockford, IL",40420,2004,3,135.05,-0.64
51388,"Rockford, IL",40420,2004,4,135.89,-0.64
51389,"Rockford, IL",40420,2005,1,138.28,-0.69
51390,"Rockford, IL",40420,2005,2,140.1,-0.67
51391,"Rockford, IL",40420,2005,3,143.13,-0.68
51392,"Rockford, IL",40420,2005,4,144.16,-0.71
51393,"Rockford, IL",40420,2006,1,145.14,-0.75
51394,"Rockford, IL",40420,2006,2,147.03,-0.71
51395,"Rockford, IL",40420,2006,3,148.87,-0.72
51396,"Rockford, IL",40420,2006,4,149.9,-0.73
51397,"Rockford, IL",40420,2007,1,151.31,-0.75
51398,"Rockford, IL",40420,2007,2,152.82,-0.72
51399,"Rockford, IL",40420,2007,3,152.1,-0.72
51400,"Rockford, IL",40420,2007,4,150.99,-0.72
51401,"Rockford, IL",40420,2008,1,151.97,-0.69
51402,"Rockford, IL",40420,2008,2,150.28,-0.7
51403,"Rockford, IL",40420,2008,3,146.78,-0.73
51404,"Rockford, IL",40420,2008,4,147.09,-0.7
51405,"Rockford, IL",40420,2009,1,147.33,-0.64
51406,"Rockford, IL",40420,2009,2,144.97,-0.64
51407,"Rockford, IL",40420,2009,3,141.27,-0.68
51408,"Rockford, IL",40420,2009,4,139.8,-0.67
51409,"Rockford, IL",40420,2010,1,138.3,-0.69
51410,"Rockford, IL",40420,2010,2,135.15,-0.67
51411,"Rockford, IL",40420,2010,3,136.19,-0.62
51412,"Rockford, IL",40420,2010,4,134.83,-0.61
51413,"Rockford, IL",40420,2011,1,130.44,-0.68
51414,"Rockford, IL",40420,2011,2,125.23,-0.7
51415,"Rockford, IL",40420,2011,3,127.57,-0.63
51416,"Rockford, IL",40420,2011,4,127.07,-0.61
51417,"Rockford, IL",40420,2012,1,123.89,-0.62
51418,"Rockford, IL",40420,2012,2,122.66,-0.62
51419,"Rockford, IL",40420,2012,3,122.8,-0.61
51420,"Rockford, IL",40420,2012,4,122.8,-0.61
51421,"Rockford, IL",40420,2013,1,120.63,-0.65
51422,"Rockford, IL",40420,2013,2,119.24,-0.66
51423,"Rockford, IL",40420,2013,3,116.91,-0.71
51424,"Rockford, IL",40420,2013,4,113.91,-0.77
51425,"Rockford, IL",40420,2014,1,116.71,-0.89
51426,"Rockford, IL",40420,2014,2,115.4,-0.8
51427,"Rockford, IL",40420,2014,3,117.14,-0.83
51428,"Rockford, IL",40420,2014,4,117.21,-0.82
51429,"Rockford, IL",40420,2015,1,118.91,-0.85
51430,"Rockford, IL",40420,2015,2,120.17,-0.84
51431,"Rockford, IL",40420,2015,3,120.69,-0.85
51432,"Rockford, IL",40420,2015,4,119.98,-0.93
51433,"Rockford, IL",40420,2016,1,118.01,-0.96
51434,"Rockford, IL",40420,2016,2,123.16,-0.89
51435,"Rockford, IL",40420,2016,3,125.91,-0.97
51436,"Rockingham County-Strafford County, NH  (MSAD)",40484,1975,1,-,-
51437,"Rockingham County-Strafford County, NH  (MSAD)",40484,1975,2,-,-
51438,"Rockingham County-Strafford County, NH  (MSAD)",40484,1975,3,-,-
51439,"Rockingham County-Strafford County, NH  (MSAD)",40484,1975,4,-,-
51440,"Rockingham County-Strafford County, NH  (MSAD)",40484,1976,1,-,-
51441,"Rockingham County-Strafford County, NH  (MSAD)",40484,1976,2,-,-
51442,"Rockingham County-Strafford County, NH  (MSAD)",40484,1976,3,-,-
51443,"Rockingham County-Strafford County, NH  (MSAD)",40484,1976,4,-,-
